"total_revenue","day","month","time","con_time","category","price","precipitation","temp_diff","mean_temp","sell_sequence","rank_seq_mean","rank_brand"
22319000,"7","12","12",0.513888889,"4",49900,0,9.5,-1.4,1,1,218
37681000,"7","12","12",0.527777778,"4",49900,0,9.4,0.3,2,3,218
48527000,"7","12","13",0.541666667,"4",49900,0,9.4,0.3,3,6,218
20144000,"6"," 8","18",0.75,"4",29900,0,17.6,22.9,1,1,34
28940000,"6"," 8","18",0.763888889,"4",29900,0,17.6,22.9,2,3,34
29210000,"6"," 8","18",0.777777778,"4",29900,0.5,8.4,22.6,3,6,34
1696000,"6"," 1","12",0.5,"4",39900,0.1,10.2,0.6,1,1,83
1702000,"6"," 1","12",0.513888889,"4",39900,0.1,6.8,-0.3,2,3,83
1388000,"6"," 1","12",0.527777778,"4",39900,0.1,6.8,-0.3,3,6,83
13928000,"6"," 1","12",0.5,"4",49900,0.1,6.8,-0.3,1,1,83
16469000,"6"," 1","12",0.513888889,"4",49900,0,12,-0.2,2,3,83
25877000,"6"," 1","12",0.527777778,"4",49900,0,12,-0.2,3,6,83
16358000,"5"," 3"," 6",0.25,"9",39000,0.1,8.3,1.6,1,1,247
34627000,"5"," 3"," 6",0.263888889,"9",39000,0.1,8.3,1.6,2,3,247
41297000,"5"," 3"," 6",0.277777778,"9",39000,0.1,8.3,1.6,3,6,247
15459000,"5"," 4"," 6",0.25,"9",39000,1.6,7.7,23.3,1,1,247
25217000,"5"," 4"," 6",0.263888889,"9",39000,1.6,7.7,23.3,2,3,247
41472000,"5"," 4"," 6",0.277777778,"9",39000,13.9,6.4,25.2,3,6,247
19461000,"5"," 4"," 7",0.291666667,"9",39000,28.9,7.6,22,1,1,247
41724000,"5"," 4"," 7",0.305555556,"9",39000,28.9,7.6,22,2,3,247
36498000,"5"," 4"," 7",0.319444444,"9",39000,28.9,7.6,22,3,6,247
21504000,"1"," 4"," 7",0.291666667,"9",39000,0,14.6,13.3,1,1,247
29257000,"1"," 4"," 7",0.305555556,"9",39000,0,14.6,13.3,2,3,247
27408000,"1"," 4"," 7",0.319444444,"9",39000,0,14.6,13.3,3,6,247
16788000,"6"," 5"," 7",0.291666667,"9",39000,0.1,10.9,20.2,1,1,247
33372000,"6"," 5"," 7",0.305555556,"9",39000,0.1,10.9,20.2,2,3,247
29757000,"6"," 5"," 7",0.319444444,"9",39000,0.1,10.9,20.2,3,6,247
20075000,"4"," 5"," 7",0.291666667,"9",39000,28.9,7.6,22,1,1,247
32249000,"4"," 5"," 7",0.305555556,"9",39000,0.2,11.3,12.5,2,3,247
36182000,"4"," 5"," 7",0.319444444,"9",39000,0.2,11.3,12.5,3,6,247
1120000,"4"," 7"," 6",0.25,"9",29000,16.1,11.9,11.4,1,1,407
4326000,"4"," 7"," 6",0.263888889,"9",29000,16.1,11.9,11.4,2,3,407
6186000,"4"," 7"," 6",0.277777778,"9",29000,16.1,11.9,11.4,3,6,407
4981000,"6"," 7","11",0.458333333,"9",29000,8.1,6.4,24.3,1,1,407
11509000,"6"," 7","11",0.472222222,"9",29000,8.1,6.4,24.3,2,3,407
12836000,"6"," 7","11",0.486111111,"9",29000,8.1,6.4,24.3,3,6,407
2574000,"7"," 8"," 1",0.041666667,"9",29000,11.4,6,21.6,1,1,407
5006000,"7"," 8"," 1",0.055555556,"9",29000,11.4,6,21.6,2,3,407
4457000,"7"," 8"," 1",0.069444444,"9",29000,11.4,6,21.6,3,6,407
4374000,"3"," 8","11",0.458333333,"9",29000,0,11.8,9.7,1,1,407
9445000,"3"," 8","11",0.472222222,"9",29000,0,11.8,9.7,2,3,407
7891000,"3"," 8","11",0.486111111,"9",29000,19,9.3,11,3,6,407
7598000,"4"," 7"," 6",0.25,"9",29000,0.1,7.9,-2.1,1,1,407
13732000,"4"," 7"," 6",0.263888889,"9",29000,0.1,7.9,-2.1,2,3,407
20607000,"4"," 7"," 6",0.277777778,"9",29000,0.1,7.9,-2.1,3,6,407
15961000,"6"," 7","11",0.458333333,"9",29000,14.7,8.3,27.2,1,1,407
35776000,"6"," 7","11",0.472222222,"9",29000,14.7,8.3,27.2,2,3,407
33428000,"6"," 7","11",0.486111111,"9",29000,14.7,8.3,27.2,3,6,407
8489000,"7"," 8"," 1",0.041666667,"9",29000,0,11,2.6,1,1,407
13845000,"7"," 8"," 1",0.055555556,"9",29000,0,11,2.6,2,3,407
13069000,"7"," 8"," 1",0.069444444,"9",29000,0,15.8,16,3,6,407
16585000,"3"," 8","11",0.458333333,"9",29000,19,9.3,11,1,1,407
24139000,"3"," 8","11",0.472222222,"9",29000,19,9.3,11,2,3,407
24340000,"3"," 8","11",0.486111111,"9",29000,0.1,6.4,3.7,3,6,407
29363000,"2"," 8","14",0.583333333,"9",29000,0,14.2,5.2,1,1,407
48034000,"2"," 8","14",0.597222222,"9",29000,0,14.2,5.2,2,3,407
58764000,"2"," 8","14",0.611111111,"9",29000,0,16.8,10.7,3,6,407
19945000,"4"," 8","15",0.625,"9",29000,0,13.2,8.2,1,1,407
33432000,"4"," 8","15",0.638888889,"9",29000,0.5,10,6.5,2,3,407
41346000,"4"," 8","15",0.652777778,"9",29000,0.5,10,6.5,3,6,407
5621000,"1"," 9","11",0.458333333,"9",39000,0,7.5,2.8,1,1,407
16232000,"1"," 9","11",0.465277778,"9",39000,0,7.5,2.8,2,3,407
18062000,"1"," 9","11",0.472222222,"9",39000,0,7.5,2.8,3,6,407
16765000,"1"," 9","11",0.479166667,"9",39000,0,15.4,6.9,4,4,407
17948000,"1"," 9","11",0.486111111,"9",39000,0,15.4,6.9,5,2,407
29173000,"1"," 9","11",0.493055556,"9",39000,0,15.4,6.9,6,5,407
3324000,"5"," 9","12",0.5,"9",39000,0.5,9.5,2.4,1,1,407
8924000,"5"," 9","12",0.506944444,"9",39000,0.5,9.5,2.4,2,3,407
13153000,"5"," 9","12",0.513888889,"9",39000,0.1,9.8,4.2,3,6,407
15021000,"5"," 9","12",0.520833333,"9",39000,0.4,11.9,6.5,4,4,407
15556000,"5"," 9","12",0.527777778,"9",39000,0.4,11.9,6.5,5,2,407
22801000,"5"," 9","12",0.534722222,"9",39000,0.4,11.9,6.5,6,5,407
5862000,"2"," 9","13",0.541666667,"9",39000,8.5,12.8,9.4,1,1,407
16302000,"2"," 9","13",0.548611111,"9",39000,8.5,12.8,9.4,2,3,407
18940000,"2"," 9","13",0.555555556,"9",39000,0.2,12,2.9,3,6,407
19159000,"2"," 9","13",0.5625,"9",39000,0.2,12,2.9,4,4,407
18599000,"2"," 9","13",0.569444444,"9",39000,0.2,12,2.9,5,2,407
42513000,"2"," 9","13",0.576388889,"9",39000,0,12.2,2.6,6,5,407
2819000,"5"," 9"," 8",0.333333333,"9",39000,56.5,3.9,24.8,1,1,407
7019000,"5"," 9"," 8",0.340277778,"9",39000,56.5,3.9,24.8,2,3,407
9666000,"5"," 9"," 8",0.347222222,"9",39000,20,5.2,24.8,3,6,407
15931000,"5"," 9"," 8",0.354166667,"9",39000,19,4.5,26.5,4,4,407
16492000,"5"," 9"," 8",0.361111111,"9",39000,19,4.5,26.5,5,2,407
18781000,"5"," 9"," 8",0.368055556,"9",39000,19,4.5,26.5,6,5,407
2265000,"5","10","19",0.791666667,"9",39000,0,11.1,3.4,1,1,407
10493000,"5","10","19",0.798611111,"9",39000,0,11.1,3.4,2,3,407
11245000,"5","10","19",0.805555556,"9",39000,0.1,12.7,1.6,3,6,407
18849000,"5","10","19",0.8125,"9",39000,0.1,12.7,1.6,4,4,407
18338000,"5","10","19",0.819444444,"9",39000,0.1,12.7,1.6,5,2,407
27747000,"5","10","19",0.826388889,"9",39000,0.4,6.7,4.6,6,5,407
1662000,"3","10"," 1",0.055555556,"9",39000,4.9,8.5,0.3,1,1,407
6702000,"3","10"," 1",0.0625,"9",39000,0.5,11.3,2.1,2,3,407
4269000,"3","10"," 1",0.069444444,"9",39000,0.5,11.3,2.1,3,6,407
5667000,"3","10"," 1",0.076388889,"9",39000,0.5,11.3,2.1,4,4,407
4363000,"2","10"," 2",0.090277778,"9",39000,0.5,11.3,2.1,1,1,407
20238000,"3"," 7","20",0.833333333,"9",29000,9.4,6.5,21.5,1,1,407
41771000,"3"," 7","20",0.847222222,"9",29000,9.4,6.5,21.5,2,3,407
55169000,"3"," 7","20",0.861111111,"9",29000,9.4,6.5,21.5,3,6,407
25090000,"3"," 7","13",0.541666667,"9",29000,0.5,9.9,28.3,1,1,407
36966000,"3"," 7","13",0.555555556,"9",29000,0.5,9.9,28.3,2,3,407
37493000,"3"," 7","13",0.569444444,"9",29000,0.5,9.9,28.3,3,6,407
22390000,"5"," 7","11",0.458333333,"9",29000,0.3,14,11.5,1,1,407
40809000,"5"," 7","11",0.472222222,"9",29000,0.3,14,11.5,2,3,407
47905000,"5"," 7","11",0.486111111,"9",29000,1.5,11.1,13.8,3,6,407
18145000,"3"," 7","12",0.5,"9",29000,0,11.5,5.7,1,1,407
28322000,"3"," 7","12",0.513888889,"9",29000,0,11.5,5.7,2,3,407
42549000,"3"," 7","12",0.527777778,"9",29000,0,11.5,5.7,3,6,407
18521000,"4"," 7","15",0.625,"9",29000,0.1,10.1,22.3,1,1,407
46042000,"4"," 7","15",0.638888889,"9",29000,0.1,10.1,22.3,2,3,407
56361000,"4"," 7","15",0.652777778,"9",29000,0.1,10.1,22.3,3,6,407
18343000,"6"," 8","15",0.625,"9",29000,1.2,10.3,13.3,1,1,407
36116000,"6"," 8","15",0.638888889,"9",29000,1.2,10.3,13.3,2,3,407
45445000,"6"," 8","15",0.652777778,"9",29000,0,15.2,17,3,6,407
17085000,"4"," 8"," 9",0.375,"9",29000,3.4,12,14.7,1,1,407
25293000,"4"," 8"," 9",0.388888889,"9",29000,3.4,12,14.7,2,3,407
50317000,"4"," 8"," 9",0.402777778,"9",29000,0.1,10,20.1,3,6,407
7759000,"7"," 8"," 6",0.25,"9",29000,11.4,6,21.6,1,1,407
15089000,"7"," 8"," 6",0.263888889,"9",29000,5.6,4.9,20.8,2,3,407
23665000,"7"," 8"," 6",0.277777778,"9",29000,5.6,4.9,20.8,3,6,407
18690000,"7"," 1","17",0.708333333,"4",69900,0,13.9,4.7,1,1,243
28024000,"7"," 1","17",0.722222222,"4",69900,0.4,6.7,4.6,2,3,243
42144000,"7"," 1","17",0.736111111,"4",69900,0.4,6.7,4.6,3,6,243
23886000,"1"," 1","18",0.75,"4",69900,0,13.2,23.3,1,1,243
42369000,"1"," 1","18",0.763888889,"4",69900,0,13.2,23.3,2,3,243
42195000,"1"," 1","18",0.777777778,"4",69900,0,13.2,23.3,3,6,243
21917000,"2"," 1","16",0.666666667,"4",69900,8.5,5.9,22.2,1,1,243
53497000,"2"," 1","16",0.680555556,"4",69900,1.6,7.7,23.3,2,3,243
41185000,"2"," 1","16",0.694444444,"4",69900,1.6,7.7,23.3,3,6,243
21787000,"5"," 1","17",0.708333333,"4",69900,0.1,7.9,-2.1,1,1,243
41991000,"5"," 1","17",0.722222222,"4",69900,0.1,7.9,-2.1,2,3,243
46590000,"5"," 1","17",0.736111111,"4",69900,0,12.7,-2.1,3,6,243
28977000,"6"," 1","17",0.708333333,"4",69900,0,12,-0.2,1,1,243
30182000,"6"," 1","17",0.722222222,"4",69900,0.1,11.9,2.2,2,3,243
41756000,"6"," 1","17",0.736111111,"4",69900,0.1,11.9,2.2,3,6,243
18075000,"3"," 1","13",0.541666667,"4",69900,0.3,9,18.8,1,1,243
25285000,"3"," 1","13",0.555555556,"4",69900,1.7,9.1,17,2,3,243
26908000,"3"," 1","13",0.569444444,"4",69900,1.7,9.1,17,3,6,243
8269000,"4"," 4","17",0.708333333,"4",49900,0.7,10.4,28.8,1,1,18
12878000,"4"," 4","17",0.722222222,"4",49900,0.7,10.4,28.8,2,3,18
13475000,"4"," 4","17",0.736111111,"4",49900,0.7,10.4,28.8,3,6,18
5767000,"5"," 5"," 0",0,"7",99800,0,9.2,0.2,1,1,20
5760000,"5"," 5"," 0",0.013888889,"7",99800,0,11.3,1.4,2,3,20
20039000,"5"," 5"," 0",0.027777778,"7",99800,0,11.3,1.4,3,6,20
9927000,"1"," 9"," 1",0.041666667,"7",64800,0,13.5,15.3,1,1,170
15619000,"1"," 9"," 1",0.055555556,"7",64800,0,13.5,15.3,2,3,170
19196000,"1"," 9"," 1",0.069444444,"7",64800,0,13.5,15.3,3,6,170
11620000,"4","10"," 1",0.041666667,"7",64800,11.9,4.8,23.4,1,1,170
15626000,"4","10"," 1",0.055555556,"7",64800,40.1,4.7,17.8,2,3,170
13219000,"4","10"," 1",0.069444444,"7",64800,40.1,4.7,17.8,3,6,170
26168000,"6","12"," 0",0.013888889,"7",64800,22,7.2,24.2,1,1,170
35564000,"6","12"," 0",0.027777778,"7",64800,22,7.2,24.2,2,3,170
32822000,"6","12"," 1",0.041666667,"7",64800,22,7.2,24.2,3,6,170
8601000,"7"," 3"," 1",0.041666667,"7",61800,0.2,10.1,22.4,1,1,159
19362000,"7"," 3"," 1",0.055555556,"7",61800,0,12.5,21,2,3,159
17160000,"7"," 3"," 1",0.069444444,"7",61800,0,12.5,21,3,6,159
9376000,"5"," 4"," 1",0.041666667,"7",61800,13.9,6.4,25.2,1,1,159
10936000,"5"," 4"," 1",0.055555556,"7",61800,13.9,6.4,25.2,2,3,159
11632000,"5"," 4"," 1",0.069444444,"7",61800,56.5,3.9,24.8,3,6,159
6895000,"2"," 4"," 1",0.041666667,"7",61800,0,15.8,6.1,1,1,159
10795000,"2"," 4"," 1",0.055555556,"7",61800,0,15.8,6.1,2,3,159
15941000,"2"," 4"," 1",0.069444444,"7",61800,0,15.8,6.1,3,6,159
35173000,"3"," 8","16",0.666666667,"4",43900,0.5,8.4,22.6,1,1,397
41031000,"3"," 8","16",0.680555556,"4",43900,0.5,8.4,22.6,2,3,397
44995000,"3"," 8","16",0.694444444,"4",43900,0.5,8.4,22.6,3,6,397
40286000,"1"," 8","15",0.625,"4",43900,0,13.8,11.7,1,1,397
68847000,"1"," 8","15",0.638888889,"4",43900,0,17,19.2,2,3,397
94367000,"1"," 8","15",0.652777778,"4",43900,0,17,19.2,3,6,397
56870000,"2"," 8","17",0.708333333,"4",43900,0.5,11.3,2.1,1,1,397
88981000,"2"," 8","17",0.722222222,"4",43900,0.1,10.2,0.6,2,3,397
67922000,"2"," 8","17",0.736111111,"4",43900,0.1,10.2,0.6,3,6,397
37418000,"4"," 8","15",0.625,"4",43900,6.9,7.8,17.3,1,1,397
54042000,"4"," 8","15",0.638888889,"4",43900,6.9,7.8,17.3,2,3,397
74923000,"4"," 8","15",0.652777778,"4",43900,6.9,7.8,17.3,3,6,397
44557000,"5"," 8","22",0.916666667,"4",43900,3.2,7.1,18.9,1,1,397
44398000,"5"," 8","22",0.930555556,"4",43900,8.6,3.9,15.5,2,3,397
52283000,"5"," 8","22",0.944444444,"4",43900,8.6,3.9,15.5,3,6,397
20769000,"7"," 8","20",0.847222222,"4",43900,0,12.2,15.1,1,1,397
34374000,"7"," 8","20",0.861111111,"4",43900,0,12.2,15.1,2,3,397
51120000,"7"," 8","21",0.875,"4",43900,0,9.2,0.2,3,6,397
43942000,"2"," 9","18",0.75,"4",43900,25.2,7.3,25.8,1,1,397
83842000,"2"," 9","18",0.763888889,"4",43900,25.2,7.3,25.8,2,3,397
80013000,"2"," 9","18",0.777777778,"4",43900,0,8.7,22.8,3,6,397
22462000,"5"," 9","20",0.833333333,"4",43900,0,12.6,15.9,1,1,397
43472000,"5"," 9","20",0.847222222,"4",43900,0,12.6,15.9,2,3,397
51134000,"5"," 9","20",0.861111111,"4",43900,0,12.6,15.9,3,6,397
55279000,"6"," 9","11",0.458333333,"4",43900,0,8.7,19.3,1,1,397
71341000,"6"," 9","11",0.472222222,"4",43900,0,8.7,19.3,2,3,397
64218000,"6"," 9","11",0.486111111,"4",43900,0,8.7,19.3,3,6,397
43509000,"6"," 9","21",0.875,"4",43900,0.4,8.1,18.1,4,4,397
60192000,"6"," 9","21",0.888888889,"4",43900,0.4,8.1,18.1,5,2,397
74610000,"6"," 9","21",0.902777778,"4",43900,0.4,8.1,18.1,6,5,397
32455000,"7"," 9","18",0.75,"4",43900,0.8,8.4,10.2,1,1,397
55866000,"7"," 9","18",0.763888889,"4",43900,0,19,14.2,2,3,397
63558000,"7"," 9","18",0.777777778,"4",43900,0,19,14.2,3,6,397
28436000,"1"," 9","17",0.708333333,"4",43900,0.1,12.9,11.4,1,1,397
43866000,"1"," 9","17",0.722222222,"4",43900,0.1,12.9,11.4,2,3,397
45403000,"1"," 9","17",0.736111111,"4",43900,0.1,12.9,11.4,3,6,397
43632000,"3"," 9","17",0.708333333,"4",43900,0,12.7,19.8,1,1,397
72803000,"3"," 9","17",0.722222222,"4",43900,2.9,6.8,25.4,2,3,397
85229000,"3"," 9","17",0.736111111,"4",43900,2.9,6.8,25.4,3,6,397
34011000,"3"," 9","11",0.458333333,"4",43900,0,12.4,8.7,1,1,397
49410000,"3"," 9","11",0.472222222,"4",43900,7.9,8.1,7.8,2,3,397
60056000,"4"," 9","11",0.486111111,"4",43900,7.9,8.1,7.8,1,1,397
37488000,"4"," 9","16",0.666666667,"4",43900,7.9,8.1,7.8,2,3,397
26268000,"4"," 9","16",0.680555556,"4",43900,3.3,11.3,5.8,3,6,397
68967000,"4"," 9","16",0.694444444,"4",43900,3.3,11.3,5.8,4,4,397
22888000,"4"," 9","16",0.666666667,"4",43900,0,14,6,1,1,397
30184000,"4"," 9","16",0.680555556,"4",43900,0,14,6,2,3,397
36902000,"4"," 9","16",0.694444444,"4",43900,0,12.4,8.7,3,6,397
32615000,"3"," 1","18",0.75,"4",40900,0,11.2,10.8,1,1,397
46141000,"3"," 1","18",0.763888889,"4",40900,0.2,12,10.3,2,3,397
68225000,"3"," 1","18",0.777777778,"4",40900,0.2,12,10.3,3,6,397
43410000,"5"," 1","16",0.666666667,"4",40900,0.2,9.8,2.6,1,1,397
54357000,"5"," 1","16",0.680555556,"4",40900,4.9,8.5,0.3,2,3,397
53898000,"5"," 1","16",0.694444444,"4",40900,4.9,8.5,0.3,3,6,397
36577000,"7"," 1","10",0.416666667,"4",40900,0.4,6.7,4.6,1,1,397
67430000,"7"," 1","10",0.430555556,"4",40900,0.4,6.7,4.6,2,3,397
105668000,"7"," 1","10",0.444444444,"4",40900,0.4,6.7,4.6,3,6,397
42226000,"1"," 1","17",0.708333333,"4",40900,0.8,9.6,18.6,1,1,397
66505000,"1"," 1","17",0.722222222,"4",40900,0.8,9.6,18.6,2,3,397
79819000,"1"," 1","17",0.736111111,"4",40900,0.8,9.6,18.6,3,6,397
33981000,"5"," 1","10",0.416666667,"4",40900,0,12.7,-2.1,1,1,397
57544000,"5"," 1","10",0.430555556,"4",40900,0,12.7,-2.1,2,3,397
73291000,"5"," 1","10",0.444444444,"4",40900,0,12.6,-0.7,3,6,397
38606000,"5"," 1","15",0.625,"4",40900,0,12.6,-0.7,4,4,397
85227000,"5"," 1","15",0.638888889,"4",40900,0,12.6,-0.7,5,2,397
74353000,"5"," 1","15",0.652777778,"4",40900,0,11.8,-1.3,6,5,397
40991000,"7"," 1","13",0.541666667,"4",40900,0,11,2.6,1,1,397
76005000,"7"," 1","13",0.555555556,"4",40900,0,11,2.6,2,3,397
78197000,"7"," 1","13",0.569444444,"4",40900,0,11,2.6,3,6,397
32691000,"1"," 1","15",0.625,"4",40900,0,12,10.6,1,1,397
71952000,"1"," 1","15",0.638888889,"4",40900,0,12,10.6,2,3,397
100061000,"1"," 1","15",0.652777778,"4",40900,0.2,6.9,5.4,3,6,397
25769000,"4"," 1","18",0.75,"4",40900,0,5.9,-1.7,1,1,397
25137000,"4"," 1","18",0.763888889,"4",40900,0,5.9,-1.7,2,3,397
40699000,"4"," 1","18",0.777777778,"4",40900,0,8.6,-0.8,3,6,397
21833000,"5"," 1","11",0.458333333,"4",40900,0.2,8.4,23.5,1,1,397
39074000,"5"," 1","11",0.472222222,"4",40900,0.2,8.4,23.5,2,3,397
38408000,"5"," 1","11",0.486111111,"4",40900,0.1,11,24.3,3,6,397
10937000,"1"," 6","17",0.708333333,"4",49900,1,7.1,6.2,1,1,397
18407000,"1"," 6","17",0.722222222,"4",49900,1,7.1,6.2,2,3,397
25686000,"1"," 6","17",0.736111111,"4",49900,1,7.1,6.2,3,6,397
4496000,"3"," 5"," 7",0.291666667,"3",109000,0.8,9.2,22.2,1,1,363
8609000,"3"," 5"," 7",0.305555556,"3",109000,0,10.7,23.4,2,3,363
10659000,"3"," 5"," 7",0.319444444,"3",109000,0,10.7,23.4,3,6,363
4891000,"5"," 5","17",0.708333333,"3",109000,0,16.3,19.7,1,1,363
2906000,"5"," 5","17",0.722222222,"3",109000,0,16.3,19.7,2,3,363
6538000,"5"," 5","17",0.736111111,"3",109000,0,16.3,19.7,3,6,363
2495000,"3"," 5","10",0.416666667,"3",109000,0.3,8.4,27,1,1,363
10148000,"3"," 5","10",0.430555556,"3",109000,0.3,8.4,27,2,3,363
11292000,"3"," 5","10",0.444444444,"3",109000,0.1,11,24.3,3,6,363
1660000,"4"," 7"," 8",0.333333333,"3",109000,22.9,6.7,18.6,1,1,363
5780000,"4"," 7"," 8",0.347222222,"3",109000,22.9,6.7,18.6,2,3,363
6943000,"4"," 7"," 8",0.361111111,"3",109000,0.8,9.6,18.6,3,6,363
11853000,"3"," 5"," 7",0.291666667,"3",99000,0,10.7,23.4,1,1,363
14818000,"3"," 5"," 7",0.305555556,"3",99000,20.7,4.1,20.9,2,3,363
27733000,"3"," 5"," 7",0.319444444,"3",99000,20.7,4.1,20.9,3,6,363
13930000,"5"," 5","17",0.708333333,"3",99000,0,8.9,5.2,1,1,363
19328000,"5"," 5","17",0.722222222,"3",99000,0,8.9,5.2,2,3,363
28625000,"5"," 5","17",0.736111111,"3",99000,0,12,10.6,3,6,363
8811000,"3"," 5","10",0.416666667,"3",99000,0.1,11,24.3,1,1,363
22724000,"3"," 5","10",0.430555556,"3",99000,0.1,11,24.3,2,3,363
24132000,"3"," 5","10",0.444444444,"3",99000,0,13,7.8,3,6,363
7794000,"4"," 7"," 8",0.333333333,"3",99000,0.8,9.6,18.6,1,1,363
13275000,"4"," 7"," 8",0.347222222,"3",99000,0.8,9.6,18.6,2,3,363
25126000,"4"," 7"," 8",0.361111111,"3",99000,0,14.2,23.1,3,6,363
22438000,"5","10","14",0.583333333,"7",119000,0.1,10.1,22.3,1,1,363
31947000,"5","10","14",0.597222222,"7",119000,0.4,9.1,23.4,2,3,363
53994000,"5","10","14",0.611111111,"7",119000,0,10.2,20.4,3,6,363
19613000,"3","10","20",0.833333333,"7",119000,0,11.8,-1.3,1,1,363
63234000,"3","10","20",0.847222222,"7",119000,0,11.8,-1.3,2,3,363
79531000,"3","10","20",0.861111111,"7",119000,0,11.8,-1.3,3,6,363
23963000,"1","11","20",0.847222222,"7",119000,0.5,14.3,15.5,1,1,363
52083000,"1","11","20",0.861111111,"7",119000,0.5,14.3,15.5,2,3,363
71373000,"1","11","21",0.875,"7",119000,0,14.9,11.6,3,6,363
22832000,"4","11","14",0.597222222,"7",119000,0,5.9,-1.7,1,1,363
43944000,"4","11","14",0.611111111,"7",119000,0,5.9,-1.7,2,3,363
57928000,"4","11","15",0.625,"7",119000,0,12,0.1,3,6,363
33263000,"6","11","20",0.847222222,"7",119000,1.4,10.6,4.2,1,1,363
56524000,"6","11","20",0.861111111,"7",119000,0.6,9.5,10.6,2,3,363
62822000,"6","11","21",0.875,"7",119000,0.6,9.5,10.6,3,6,363
40765000,"4","11","20",0.847222222,"7",119000,0,17.3,11.1,1,1,363
53338000,"4","11","20",0.861111111,"7",119000,0,17.3,11.1,2,3,363
67135000,"5","11","21",0.875,"7",119000,0,17.3,11.1,1,1,363
28452000,"4","11","10",0.430555556,"7",119000,0,12.2,18.4,1,1,363
43586000,"4","11","10",0.444444444,"7",119000,0,12.2,18.4,2,3,363
53270000,"4","11","11",0.458333333,"7",119000,0,12.2,18.4,3,6,363
17942000,"6","11","14",0.597222222,"7",119000,7.9,8.1,7.8,1,1,363
31087000,"6","11","14",0.611111111,"7",119000,0.9,11,5.8,2,3,363
41806000,"6","11","15",0.625,"7",119000,0.9,11,5.8,3,6,363
16441000,"2","11","15",0.625,"7",119000,15.3,7.1,25.4,1,1,363
36951000,"2","11","15",0.638888889,"7",119000,0,12.3,21.3,2,3,363
46507000,"2","11","15",0.652777778,"7",119000,0,12.3,21.3,3,6,363
31305000,"7","11","19",0.805555556,"7",119000,0.1,11,24.3,1,1,363
46935000,"7","11","19",0.819444444,"7",119000,0.1,11,24.3,2,3,363
66168000,"7","11","20",0.833333333,"7",119000,0.2,9.5,22.9,3,6,363
41439000,"5","12","19",0.805555556,"7",119000,1.7,12.3,21.3,1,1,363
56556000,"5","12","19",0.819444444,"7",119000,1.7,12.3,21.3,2,3,363
65255000,"5","12","20",0.833333333,"7",119000,1.7,12.3,21.3,3,6,363
33622000,"6","12","19",0.805555556,"7",119000,1.2,9.8,23.2,1,1,363
49237000,"6","12","19",0.819444444,"7",119000,1.2,9.8,23.2,2,3,363
60406000,"6","12","20",0.833333333,"7",119000,16.7,4.9,22.7,3,6,363
20872000,"4"," 9","23",0.958333333,"9",199000,0,16.6,13.9,1,1,336
53793000,"4"," 9","23",0.979166667,"9",199000,0,16.6,13.9,2,3,336
13879000,"6"," 8"," 9",0.375,"9",139000,0,15.8,16,1,1,336
19294000,"6"," 8"," 9",0.388888889,"9",139000,0,15.8,16,2,3,336
29080000,"6"," 8"," 9",0.402777778,"9",139000,0.1,10,20.1,3,6,336
15056000,"7"," 7","11",0.458333333,"9",99000,3.1,10.1,4.7,1,1,252
45512000,"7"," 7","11",0.472222222,"9",99000,3.1,10.1,4.7,2,3,252
59923000,"7"," 7","11",0.486111111,"9",99000,3.1,10.1,4.7,3,6,252
13158000,"5"," 8"," 0",0,"9",99000,0.8,9.6,18.6,1,1,252
26266000,"5"," 8"," 0",0.013888889,"9",99000,0,12.9,18.9,2,3,252
36430000,"5"," 8"," 0",0.027777778,"9",99000,0,12.9,18.9,3,6,252
19289000,"6"," 8","11",0.458333333,"9",99000,0,15.2,17,1,1,252
38530000,"6"," 8","11",0.472222222,"9",99000,0,15.2,17,2,3,252
43246000,"6"," 8","11",0.486111111,"9",99000,0,11.2,17.8,3,6,252
21791000,"1"," 8","11",0.458333333,"9",99000,0.2,11,16.2,1,1,252
38288000,"1"," 8","11",0.472222222,"9",99000,0,13.5,15.3,2,3,252
56022000,"1"," 8","11",0.486111111,"9",99000,0,13.5,15.3,3,6,252
16035000,"4"," 8"," 8",0.333333333,"9",99000,0.1,10,20.1,1,1,252
31787000,"4"," 8"," 8",0.347222222,"9",99000,0.1,10,20.1,2,3,252
35032000,"4"," 8"," 8",0.361111111,"9",99000,0.3,9,18.8,3,6,252
9298000,"2"," 8"," 0",0.013888889,"9",99000,0,16.8,10.7,1,1,252
27032000,"2"," 8"," 0",0.027777778,"9",99000,0,16.8,10.7,2,3,252
31295000,"2"," 8"," 1",0.041666667,"9",99000,0,12,10.6,3,6,252
56169000,"6"," 8","14",0.583333333,"9",299000,6.9,7.8,17.3,1,1,336
84200000,"6"," 8","14",0.604166667,"9",299000,6.9,7.8,17.3,2,3,336
33205000,"5"," 9","14",0.583333333,"9",299000,0.1,7.9,16,1,1,336
82299000,"5"," 9","14",0.604166667,"9",299000,0.1,7.9,16,2,3,336
44043000,"7"," 9","13",0.541666667,"9",299000,0,14.1,5.6,1,1,336
75934000,"7"," 9","13",0.5625,"9",299000,0,14.1,5.6,2,3,336
24915000,"1"," 9","19",0.791666667,"9",299000,0.3,17.1,7.9,1,1,336
84870000,"1"," 9","19",0.8125,"9",299000,0.3,17.1,7.9,2,3,336
